vibration_sample,sound_sample,label,severity
"[0.9918830196072754, 1.0145600002643618, 1.0859421423623457, 0.9483576323976339, 0.9987823070476924, 1.1539757096571062, 0.9838905971057796, 1.0571985148260745, 1.076412404998719, 1.0136577683413615, 0.9939101388898549, 0.9896754692587825, 1.0199987491868918, 1.0086003211326307, 0.9867922639264579, 1.0266834668721199, 0.9658726982559832, 0.9256386983952893, 0.9969891971014558, 0.9152203669914671, 1.0137541018570813, 1.015455399392213, 0.9425409481620843, 1.0083152283656873, 1.043044599496019, 0.9828077699503812, 0.9926995469478852, 1.0699039146937344, 0.9990214342877194, 0.9644561785626729, 1.0535269803194995, 0.9853462070408686, 1.045141335831671, 0.9840959340417605, 0.9568993162195889, 0.9087005781212789, 0.894204423811932, 0.9994013148324954, 1.0537450726804942, 0.9865782289804783, 1.007069083536688, 1.0783552658742601, 0.9769508507162623, 0.9968566945716797, 0.9953887090443907, 0.9827473619845868, 0.9913568943638501, 0.9970536801978014, 0.8908195130065496, 1.0252999586317628]","[1.9480907523886684, 2.7158796646768932, 1.1740843438463116, 2.024010778631842, 1.5900101042592898, 2.884605595832984, 3.1517975833442087, 1.4623527213160372, 1.9095769237272446, 2.516927431855488, 2.300311451362022, 1.509240975201103, 1.957221661054919, 3.138163294218513, 2.6691340788789852, 3.0481933856431604, 1.5108089343152065, 1.8100943498270743, 2.890009052274699, 2.3061944492724944]",TV_Music,Yellow
"[1.019918320566027, 1.0322039952305342, 0.9140659107436068, 0.9929323788896633, 0.9470736569157081, 1.000949793894664, 1.0395010054416582, 0.9326419826207003, 1.0738072675147372, 0.9256019792430091, 1.1381539408595849, 0.9981728961482501, 1.0233059341317314, 0.9512884274700355, 0.9327832986397698, 1.1499901726970347, 1.0095528284722117, 0.997292434791414, 0.9283181282302762, 0.9938524561572785, 1.0412120329033805, 0.9758521441697253, 0.993602712434722, 1.0647686934300764, 0.9497018650520624, 0.9880984021337473, 1.0167026153900596, 0.9608756692894059, 1.017819446052891, 1.0010153596706337, 0.9939508736926038, 0.9857626246008908, 0.9463679663340229, 0.9882060658893619, 1.0270542876595172, 0.9063487970653047, 0.9685058816319256, 0.9693830708849664, 0.8999288746635102, 0.9576515747161608, 1.0503511580389084, 1.0553828263068372, 1.0874409129062668, 1.0496612874909435, 0.9914393446039768, 0.984213366569966, 1.0908275107234178, 1.0283703065182386, 1.030769807465886, 1.0059486048745485]","[3.819995353056413, 3.629380216595118, 3.090500385782115, 3.5617661345661484, 3.7710174109243506, 3.6949323498680404, 3.3193754045642274, 4.0060703946950165, 3.3240733400008433, 3.9961269772777155, 3.3998119691677227, 3.4168750851032104, 4.099734508390714, 3.7325503384879437, 3.3055965137305385, 3.8056189869956865, 3.7516617488846955, 3.797021846882672, 3.853920163516573, 3.2637995734363985]",TV_Music,Yellow
"[0.9723975712237096, 0.9837312667448812, 0.9086616188780327, 0.966620644668277, 0.9336214315152267, 0.9627031842145081, 0.9593289891997219, 1.0527538633458469, 0.981987661987185, 1.03127041818164, 1.084973828495948, 1.0385547919934932, 0.97752758576422, 1.0184092825699487, 1.0876669639092782, 0.9317959941109292, 0.9477211383952249, 1.0665273945597922, 1.0576201718898404, 0.9266212184159364, 1.0168682823118533, 1.0242266770411719, 0.9806358769273558, 1.0405543128922863, 0.9543699135498047, 1.0434007562141372, 0.9583704351020291, 1.0002515471000242, 0.9773793873501382, 0.9002460577874828, 0.9223496801382226, 0.9599069259924744, 0.9889286873375425, 0.995428445832552, 0.950845510182469, 0.961533843813546, 0.9781547725453753, 0.9885602673285675, 0.9866588719948586, 0.9670088571539965, 0.98490223740732, 1.0114022371590432, 1.0325962543148322, 0.8674376138393098, 0.9470519488957061, 1.0654698534757345, 1.0454590866140925, 1.0101672523672844, 1.0003835985557885, 0.8848151906319965]","[2.833634336092259, 1.8409853128871365, 2.0006916435580058, 2.032272166500378, 1.6055983717711262, 1.5517578669585959, 3.28593726974127, 1.752307287400727, 2.303436700623685, 2.3576103017126497, 2.8644563642745458, 2.7137184638222944, 2.323266323936727, 1.8918072028015132, 2.3966474304362597, 1.7216879510161405, 2.288276671265866, 1.5352783035222997, 2.011141158011728, 1.7201863016867995]",TV_Music,Yellow
"[0.9477359143009687, 1.0369627742448078, 1.042594334000925, 0.9660629163369118, 1.0513173563830687, 1.062340603463467, 0.9816585561752337, 0.967431275207416, 0.9593292502410782, 1.0874886206218783, 1.0272396647671835, 0.9644678867684848, 1.0158999852599895, 1.0017317652725273, 0.9717704206551695, 1.0308218484541247, 0.9043697570656577, 0.9906517989596791, 1.008729081401657, 0.9472069002460973, 1.0475251691134453, 1.046733964507139, 1.105992169023997, 1.0344640368647513, 1.0160537788546617, 0.9440233647058363, 1.0575889997728887, 0.9557667842998516, 0.9597863853885064, 1.0917950716415912, 1.027645623634163, 1.0317911424041306, 1.0403404149789475, 0.9578267677470522, 0.9618216075921974, 0.9639807993712147, 0.9463014730530908, 0.9998561791263362, 1.0662975944382431, 1.0429294751421754, 0.9958463901966228, 0.9324265281703781, 1.0372029407713947, 0.995472476556159, 0.9687839976094188, 0.9263468184145693, 0.9912790507528088, 1.0097311217425677, 1.0327679590249799, 1.0144313971449648]","[3.244029017872881, 3.989825123299275, 4.584826126161353, 2.6660269168167092, 3.2388368352314787, 4.159425261310568, 2.923419329367327, 4.149147008403793, 3.8280104190128155, 3.399655464161892, 3.8420018310909425, 2.3685565381342757, 3.395071908167741, 4.149344582645752, 3.601425491054474, 3.5410799265182655, 4.716195789595926, 3.930505617622457, 4.584132574531812, 3.805129508014053]",TV_Music,Yellow
"[1.0462135592222341, 1.026087787966778, 1.0189870899637978, 0.9897426575333991, 0.9990873096970666, 1.0003260997905787, 1.0436122602554165, 1.0843548772738527, 1.0120091199207695, 0.9122188077031346, 1.0114169049330448, 0.9581988280423666, 1.0607592230159313, 0.9822404932060764, 0.9867747373579618, 0.9955287004593883, 0.9824742652570493, 1.0686240291468452, 0.8859399746990966, 1.051440457229352, 0.9035561726615375, 1.0187922707226778, 0.9489128923540194, 1.0560118940907284, 0.9492230553741929, 1.01377172196279, 1.0761996336783382, 1.0189299981634432, 0.9621786085521457, 1.0044578935299961, 0.9969465852606887, 1.0201045456946214, 1.0111623978303763, 1.0662680717716757, 0.9864352920600853, 1.0132662454684338, 0.9870847143405133, 1.0163948940636658, 0.9099582797986722, 0.8913147441805329, 0.9891775074313534, 1.0011205939485126, 1.0128291752354766, 0.9611245011898496, 0.9817932972262705, 0.9872020093454547, 1.0343148940682283, 0.9795494686857525, 0.9077664177701817, 1.0446950936729498]","[4.095565713343198, 4.384250559425453, 2.9784048944086026, 5.046146450421472, 4.239935286612792, 4.682643706092774, 3.815817945675521, 4.817596025103555, 3.6785563641666803, 3.8210890684768453, 3.8815601934165493, 4.067410300271557, 3.212814992622072, 4.476809105864649, 4.041274061540909, 4.3870399480114965, 4.027327679712373, 3.852343119209025, 3.9216178979741283, 3.9743149893409027]",TV_Music,Yellow
"[0.9603326674560503, 0.972607764647545, 1.015806660921273, 0.9590078008602458, 0.9770624287181615, 0.9965121482245355, 1.0059235622811489, 0.9363717014421605, 1.0404532148045098, 0.9568031335000824, 1.0257199919530304, 1.0134514482516266, 0.9961111717362473, 1.0178032744482386, 1.0266491935476827, 1.0502577372697428, 1.0134863916138193, 0.8613544622246903, 1.0483758638683331, 1.0132298245929634, 0.9666559730043246, 0.9805685269020771, 1.0850690841104855, 0.9361348309850563, 1.0056422296720697, 1.0304778858569774, 0.9939924886722192, 1.0935975407504306, 1.0358542165983475, 1.052720747591387, 1.0528385668325495, 1.0786538515693946, 0.9912318919646225, 0.9911749169911485, 0.9445051015671855, 0.9276127569113066, 1.0543030748416196, 0.9950429932384938, 0.9946025838276098, 1.0247612723021717, 0.9846771205133764, 0.9096449951497875, 1.0023301268100244, 1.0434758756383469, 1.024200769802329, 1.0965834592437214, 1.0557866492013193, 0.9768834288080095, 0.9296909692384114, 0.9497668728469266]","[3.144478183997706, 4.093417938129378, 4.014043197597953, 3.6554701520024233, 3.8080016411224396, 3.9150481483022253, 3.310488050244042, 3.312459349524851, 4.479072598303685, 2.9256106937648823, 4.36324897890731, 3.647917609867018, 3.426515272484716, 3.8572435546465504, 3.7849978762004692, 3.5528360957793583, 3.2043227998611505, 3.4441830903806347, 3.3169024369098548, 3.14195083990019]",TV_Music,Yellow
"[0.9941215321103509, 1.0512994754613505, 0.9386203304180144, 1.0642953504912849, 1.0813668407620431, 1.0607887036166415, 1.0374845881564139, 1.025385314552077, 1.0409020646687928, 1.004849789395238, 0.9778017194838896, 0.9538670009263189, 0.9943924198822035, 1.0201150421646104, 1.0285077670242524, 1.0259006482925643, 0.9485891177047606, 1.0135305664521006, 0.9487997424903474, 0.9659089180744336, 1.0014125326588734, 1.0433809403152319, 0.9453238128857087, 1.006883871120297, 0.8800785482556546, 1.017046870536962, 1.0060336690589426, 0.9776175175380654, 1.0483675692800807, 1.1409312608019861, 1.019406596779055, 0.9302068381004943, 1.004569427544905, 0.9908353118831178, 1.0001560524106137, 0.9479244525819286, 1.0191327843201758, 0.9843913105076249, 1.0053210378447255, 0.9206835248916603, 0.9363519393206722, 1.0507515495466313, 0.9794882357249266, 1.0618378614064257, 1.0138260063273514, 1.0088323206470577, 0.9717038917045805, 1.0450898422379367, 0.9751294221362533, 1.0502258162524858]","[4.0431449911676385, 3.7952552509611164, 3.0775966448547805, 2.8980942325585213, 4.078861925068411, 3.5157140268243334, 3.561082239726064, 3.378831175989672, 3.6897153219580203, 3.601170403800572, 4.192961630210825, 2.697252451923575, 3.7267936766441756, 3.8193484284625194, 2.984372007380327, 3.6985530827189086, 2.7513726182372733, 3.5702559479761673, 3.2939674681563678, 3.3056523733031162]",TV_Music,Yellow
"[0.9613060743065048, 1.055877392680099, 0.967221718322116, 1.0371957788209007, 1.045888454327336, 0.9074602242494771, 1.0102881917193738, 1.103248156579625, 0.9697452297386043, 1.0837515152295145, 1.0797071937774572, 0.9429810514506384, 0.987360100559801, 1.0115684593984917, 0.9995524783192452, 0.9493034170193908, 0.9752912823958011, 0.9913150265698377, 1.0171705571084264, 1.050827062727757, 1.0280638540975444, 1.093395164854584, 0.984062142169595, 1.060370540866423, 0.943778945090109, 1.07652825566044, 1.0457958752293655, 0.9792885432923033, 1.0833525978525849, 1.047507777969446, 1.0062889950214107, 0.9952010765403476, 1.0075999156138506, 0.9463559181238862, 0.980796812205724, 1.0433016685231413, 0.9892887411017034, 1.046237735473433, 0.9820452956503961, 0.974512287710819, 1.0114405660938701, 1.0779806071957956, 0.920042382873409, 0.902792791127468, 0.986879939541055, 0.9972931398476839, 0.9134234228821922, 1.0194239728017407, 0.9992323265735564, 1.0122919967915989]","[3.2736508656514336, 2.0866234068820813, 3.4229416954441723, 3.122702223398123, 2.8266622653064264, 3.5765281499736874, 2.6495007387685767, 2.764849820745265, 3.1924287667729887, 2.6192186073538246, 2.1731849532746383, 3.233601878507639, 2.8990363305754814, 2.3918705443038797, 3.719337035006838, 3.893732859707204, 2.4649754016740046, 3.0488811901041513, 3.5352783465509, 2.9631496711873035]",TV_Music,Yellow
"[1.0063834420058138, 0.9667233832247798, 0.9553399372666385, 0.9681079560906511, 0.9350596583316506, 0.9880377230427163, 0.975087793308439, 1.038135106611757, 0.9644797209181389, 1.005761264399135, 0.9208592952941143, 1.060074796851235, 1.0053235116552497, 1.0117557515585047, 0.9498667171035118, 0.9306325812811099, 1.0820702754985394, 0.9807298649762585, 1.0848159847128374, 1.0865685239961487, 1.0799641234492086, 1.0096976489012128, 1.0586897871201102, 0.9951085827098434, 1.0297692282295023, 0.9758149013827293, 1.0027996918660977, 0.9370901377531224, 1.0574766252288936, 1.034212936468311, 1.0174440647014378, 1.0262366569030985, 1.0282778784843791, 1.0127295193258212, 0.9674644368827915, 1.0350425573762625, 1.0413730321651389, 0.9946518518578933, 1.0255890475418254, 1.009819117095267, 1.0027580270644603, 0.9842136701969293, 0.9967169771708605, 1.0283118171903771, 1.0053297060980844, 0.9171773761507918, 1.0230364579289057, 1.0068404149776453, 1.1042611175889854, 1.0384130929783586]","[2.8742807331496847, 3.6030163083599995, 3.6509662823374494, 4.1936461804082015, 2.1051846790958084, 3.933471151444359, 3.2144502784006965, 3.8837542070452997, 4.396080517661486, 2.899820490254528, 3.6896816035317084, 3.7503849968383656, 3.6793957877614374, 3.718927836801582, 3.072664968187727, 3.680279288567419, 2.378473811277551, 4.200442179568409, 3.121333315180776, 3.9895029149240067]",TV_Music,Yellow
"[1.02552037871972, 0.9613831398184771, 1.038774299511045, 0.92864888625661, 1.0683850589753685, 0.994162090385655, 0.8890618620016189, 0.9928488035765977, 1.0564624100887137, 1.038816161906675, 0.9785829249530258, 1.0309925384625747, 1.1254339534173272, 1.0321817216059848, 0.9183575258602108, 0.9446854947587355, 0.9243380060642453, 0.933414362086414, 1.0124756548699947, 1.0423960210163516, 0.9951903720331718, 0.9485561210064176, 1.0005398307040465, 1.0409207294742413, 1.0160547209918038, 1.0208850662045648, 0.9998184133227115, 1.1051983613713312, 0.9787746860471535, 1.0303031222427343, 1.0080783306982637, 0.9649421154420227, 0.9550909512265723, 1.152597730334764, 0.9754431349774664, 1.0430313862501113, 1.076639951788533, 1.0017892571621851, 1.0223830946808592, 0.916667256480522, 1.04646635484034, 0.9013591253865927, 0.9582709466516975, 1.03865148197467, 1.002775763470847, 1.040417845748785, 0.9358574102290221, 1.0016658812375903, 1.006364180535622, 1.0351060075499627]","[2.9257017566476695, 3.944563441393011, 3.4161085186820603, 3.2967493047303824, 2.71682903080547, 2.662446442792887, 3.459733915131017, 3.8515113209915226, 3.5126057239258555, 2.118251314912863, 3.1915216778286135, 2.2715804163326787, 3.2875477906696915, 3.4469111346492003, 3.364284998831677, 2.8788686134813894, 3.0478602396221257, 2.9544314494798902, 3.8505612819799193, 3.4825315732824644]",TV_Music,Yellow
"[1.005870594204759, 0.9912397225108911, 0.9611733221117001, 0.9127998321951865, 1.0144720820705646, 1.0589375712046696, 1.1028606257261258, 0.9796324103784467, 0.982049890132899, 1.0064653651490607, 0.951832551823998, 0.9479314391217403, 1.0574937286307458, 0.944934090903163, 1.0432260165577845, 1.0041552279990453, 0.9127298225329998, 0.983828120682992, 0.9988392898428576, 0.9920078996960632, 0.9947786173265679, 0.96415861546245, 1.0380077457562977, 0.9857265682105013, 0.9871481144079833, 1.0693956764841759, 0.9813444823235185, 0.9553542233240744, 0.973019785642939, 1.0040709561774732, 0.9228533732794235, 1.0086439166759034, 0.9234920785482746, 0.9162389764347997, 1.1212049030784086, 1.0962700445859916, 0.9979471462833329, 1.0381851953831287, 0.9424958962714456, 0.986089070691526, 0.9627161872067687, 1.0327690518287524, 1.028171074125963, 1.058150777593913, 0.9908717261950055, 1.0507448585685788, 0.9571517232764319, 1.0025473720656168, 1.0022001811468406, 0.9760840902316164]","[2.5766386317929673, 3.8300628667237797, 4.705647398791636, 3.7632621505924386, 3.791788686969822, 3.598840079254336, 4.136354314219936, 4.152385065092905, 4.349521804957915, 3.969687841455641, 3.6966136380888077, 4.146819469704409, 4.608991010172791, 3.0259470794616545, 3.9319216809094293, 4.5710251924321295, 4.565950243914747, 3.1849373361927595, 3.9146071656570145, 3.7357222050953554]",TV_Music,Yellow
"[0.9814341359821829, 1.0635153824072954, 0.9371849462849124, 0.946384395947523, 0.9741918777728173, 1.0469132102179877, 0.9777369545290756, 0.9991363001778778, 0.9985141905765365, 0.9877421163873464, 1.0630173296847503, 0.9550413274369006, 0.9634524946826863, 0.990684230941657, 0.9648194457721238, 0.9652393252780995, 1.001020867968681, 1.0183865233018616, 1.014654097402007, 1.000786978540714, 0.9600183458407514, 1.0317246047603623, 1.01036184089265, 1.004700103557705, 1.0332785338425703, 1.012127379072703, 1.0507664192100985, 1.032564141947928, 0.9956153014877602, 1.0268062359927468, 0.9589024320167622, 1.0143449571947105, 0.9973734515139789, 0.9732626954395763, 1.018005577222753, 1.0401097425934513, 0.9644361341647356, 1.0681119571367699, 0.96426860162003, 0.9619452546664428, 0.956110255965035, 1.0423139372703156, 1.0125146459942123, 0.9527416501996661, 1.0942948779770885, 1.02756706724907, 0.9951759442091084, 1.036698195963435, 1.0723256749005918, 0.9540343775287482]","[4.059445655465709, 4.071526050249556, 3.939443712350606, 3.4436502004967355, 3.0740976400746995, 4.233221606089913, 3.676753939611356, 3.843610513606493, 4.554959288683444, 3.55492560465737, 4.432368415766012, 4.878182237015002, 4.18101584280991, 3.383351638081365, 3.9675148313009547, 3.502838580871969, 4.959241956630686, 3.7696473608394294, 3.8221640524726825, 3.273655611097296]",TV_Music,Yellow
"[0.9596011974037741, 1.0621442606533031, 0.9428147206937032, 1.0232625696200754, 0.9671696818859432, 1.003032909441834, 0.9920767313955628, 1.0139059943092732, 1.028744184626647, 0.9130034316866339, 0.8893454379149874, 0.9986611571044142, 1.0026186947308555, 1.034918275670789, 1.0151099960291987, 0.99391553376828, 1.0635691279155561, 0.9667680217298978, 0.9977426127122064, 1.066926068235681, 1.1535902146001344, 0.9560442400128923, 1.1082500914223028, 0.9705756177543986, 1.0383966694082536, 1.0033441921999313, 1.0820151459229392, 0.9726796931145787, 0.9010968281734404, 1.069106877475649, 1.0716295332891566, 0.9992917429323344, 1.0432658957807441, 0.9724127315724331, 1.0759948507180672, 1.0093040012387338, 0.8982616831459476, 0.9807475363300165, 0.9729950092768234, 0.9736601658099839, 1.0494111643566018, 1.0287141577753074, 0.992783920535949, 1.015271719366232, 0.9276667852082617, 1.026858607617557, 1.003460918206203, 1.0016819627424567, 0.9397935493251691, 0.9780699842163396]","[2.67058923648636, 4.05076041689004, 4.392114838649731, 3.095030645217404, 4.219589287637023, 3.8887745693522087, 3.6402418181045886, 3.8231501150526155, 3.8265771105419804, 4.02103429209468, 4.290579795504621, 3.955761140877376, 4.373596129938481, 3.855891310649716, 4.475743724990269, 4.223815376230427, 4.440181366488626, 4.161168259979036, 4.355280669593025, 3.593818922938367]",TV_Music,Yellow
